,AuthorId,AuthorRep
6354,13842502,121
6356,3741208,81
6358,1976843,6465
6359,8610598,131
6360,1189042,54
6363,10875953,534
6365,17870184,1
6368,15503382,27
6369,2349683,450
6370,15019536,6070
6371,12561254,76
6372,3711162,38604
6374,1249641,20065
6376,17076141,79
6377,17424819,1
6378,8924525,639
6379,12598451,95
6383,4346443,169
6388,16942358,21
6389,15505016,27
6393,14952627,799
6394,14094460,841
6398,11355066,10620
6400,17699056,965
6402,17710270,920
6406,17695211,782
6415,16033021,76
6418,5070879,137780
6419,132438,47309
6421,3574628,4793
6423,2063361,43207
6425,7835887,104
6428,12080597,97
6430,10241039,101
6431,1876440,96
6432,4023734,4740
6434,17815960,406
6438,1552748,58458
6440,4646117,484
6442,14238358,498
6445,9769953,6839
6448,14341944,1
6449,4483861,2211
6450,14657208,135
6451,17798239,1471
6455,10270304,74
6456,15611270,1063
6457,177931,10965
6458,4262263,260
6460,6082851,1932
6461,775806,101815
6463,17674071,61
6465,1192111,9910
6466,8111755,6921
6471,15744300,2701
6474,3132720,91
6475,155035,2798
6476,2559449,3642
6477,6464618,630
6482,14144645,360
6486,17866409,61
6488,16273894,181
6489,17129156,1
6490,9826945,94
6491,16490141,11
6492,9931804,11
6494,18143860,1
6495,12376918,1
6496,1044816,71
6498,3204453,592
6499,18530202,1
6500,13077772,21
6502,7838249,743
6503,4689036,1599
6505,17841540,31
6506,370798,1172
6508,17853656,11
6509,2069452,1394
6510,16689085,31
6511,10323063,336
6512,9089876,396
6513,651675,101
6514,5256868,683
6517,17860280,9
6518,13461750,36
6519,7436256,769
6520,12746013,81
6521,11778844,60
6522,11840031,962
6523,7472819,2204
6524,927333,9854
6525,16993561,46
6526,17849046,9
6527,1286130,3454
6528,11707140,188
6529,15803365,2087
6530,11154841,3579
6532,17762974,66
6536,5577723,1428
6543,16436722,151
6544,15888753,94
6546,507738,20549
6547,17790744,1
6556,14442664,414
6558,17726473,509
6560,14148530,1409
6566,11832543,39
6568,16859213,76
6570,16522708,452
6571,1202807,33342
6573,2723245,332
6574,12519518,46
6575,14209707,54
6576,9512475,1407
6579,17700882,1
6580,2681435,193
6582,12214148,45
6584,4478537,336
6587,10824407,6600
6589,17840143,1
6592,4369919,12567
6593,10271741,1655
6594,11790356,5480
6595,8176429,327
6597,17833384,14
6598,15399252,1
6599,16606971,1
6600,17716837,694
6601,12056368,1098
6602,16748594,26
6603,9682261,83
6606,5393858,371
6607,8914666,329
6608,17299518,167
6609,15559063,23
6610,1854793,6058
6611,17587903,245
6612,17681630,843
6613,17699406,331
6614,1635742,125
6615,11786491,54
6616,16130295,60
6617,13776692,31
6618,5470429,181
6619,8009701,266
6620,16956756,49
6621,12889647,424
6623,438273,11949
6624,15660224,433
6625,11986450,4933
6626,14225685,69
6629,8023701,1362
6634,14749803,341
6636,13613106,66
6637,17705940,103
6638,7295397,72
6639,8090924,11
6640,17329193,1
6641,16802410,29
6643,7146097,78
6649,5290447,2138
6650,17597013,33
6654,13088461,466
6656,725126,579
6657,12440440,21
6659,5374924,1340
6660,14249087,2285
6661,14481779,1
6662,10693596,8072
6663,13716967,1206
6664,183934,38355
6666,14174067,1
6667,17622513,1
6668,18045723,51
6669,15293715,1
6670,7655446,378
6671,3203584,1926
6672,17832833,1
6673,16666661,181
6674,16226393,26
6675,16846403,1
6678,17622955,21
6679,4488455,904
6681,13785481,111
6683,11286934,244
6684,6618622,167315
6685,11382675,1192
6687,16911042,27
6688,12651026,81
6689,17808828,1
6690,9140970,178
6691,7127341,31
6692,12509727,1
6693,4467208,30426
6694,2131286,17429
6695,1570854,16315
6697,8495254,22039
6699,12129146,2692
6701,10291291,2389
6702,3444923,489
6705,7218871,504
6706,2819873,204
6707,6092788,2771
6708,8382650,192
6710,6874141,275
6713,12440276,727
6714,672221,6613
6715,1749403,201668
6716,18405396,1
6717,16419976,1
6718,16948601,9
6719,1138460,21
6725,12005414,2290
6726,2836621,167154
6733,12497224,31
6734,1978251,21734
6736,16452228,741
6737,12588979,369
6738,4216978,101
6739,17750363,134
6740,14911923,1
6742,14141957,45
6743,340297,763
6745,17831988,1
6746,4021541,79
6747,18369807,11
6749,8896855,517
6750,1952862,7413
6755,3220113,17818
6757,7686412,140
6759,16365685,720
6761,3741900,2301
6764,8422197,64
6765,8754782,2270
6766,8475054,15816
6767,7199494,135
6768,11147938,214
6769,17516899,422
6770,109122,53355
6771,5336948,9194
6772,3688861,3393
6777,17760540,171
6778,11090865,11
6779,8584595,1
6780,3485434,1
6782,5226491,2118
6783,7979315,311
6784,18345945,11
6785,12276119,1072
6787,1625187,22959
6788,13130048,1318
6789,3840170,21075
6790,3129414,11454
6792,17233433,420
6795,14241245,550
6796,13447910,194
6799,15096373,1
6800,15115875,36
6801,13616500,151
6802,13200217,164
6805,10277045,119
6806,5433332,578
6807,10819934,81
6808,3825186,439
6809,1731459,429
6810,16649550,5354
6811,12861639,3355
6812,1593860,72048
6813,10147399,22453
6816,2873330,125
6818,2044454,2502
6821,3671760,106
6822,13510672,341
6825,17816655,81
6832,11560290,115
6833,13119393,31
6837,10377102,417
6838,7142193,180
6840,16585472,61
6842,15293035,188
6844,10303199,2357
6845,7494218,8114
6846,9230154,3736
6851,12704593,10563
6855,5994041,10300
6856,11687201,799
6858,14147280,59
6859,17690757,7
6860,2223027,4014
6862,3347025,1726
6863,9702500,400
6864,4756341,1460
6867,14859847,136
6868,6543382,161
6870,294949,58769
6871,14914817,116
6875,10323798,12429
6876,3840401,3174
6880,13929375,33
6882,17810836,26
6884,1565512,11888
6886,4085331,7043
6887,1701026,14477
6888,45375,303787
6891,13796179,1
6893,14264694,55
6895,11195731,467
6896,17881775,21
6898,12249364,11
6899,9854260,237
6900,16730900,571
6903,14079212,68
6904,3332466,71
6905,17568469,899
6910,10786438,74
6928,2463455,98
6930,17797907,412
6932,4452583,698
6933,4543207,22209
6936,934781,537
6937,1185191,5021
6939,6367587,106
6940,11111119,4210
6941,2652365,88
6946,11154036,158
6947,9594613,167
6948,8961170,559
6950,8651601,13023
6951,634935,10760
6952,16364625,2929
6954,17801366,566
6955,9786428,139
6956,11882246,191
6957,18060282,11
6958,13386125,3
6959,853531,1
6960,6411761,995
6962,1084416,22496
6967,13184757,746
6968,12247578,565
6971,17745970,22
6972,11338150,787
6973,17774378,319
6974,15378559,1
6975,14470460,430
6977,17690252,17
6980,5329073,4190
6981,11080485,597
6982,15649090,11
6983,1090302,897
6985,4188928,457
6986,871947,1216
6987,14909980,5201
6988,16126231,11
6989,17798675,1
6990,14693142,135
6991,3984987,1164
6992,14346900,808
6994,592958,9629
6995,16741392,46
6997,17759066,233
6998,16004728,1072
7000,34824,60187
7001,25324,102924
7002,9884628,1076
7004,15215450,797
7005,10210934,48
7008,17310858,39
7012,7586,129955
7013,15564089,1
7014,3363386,764
7016,17757960,66
7017,214525,10257
7018,7525132,2007
7022,6583249,227
7024,14531062,5150
7025,9134661,444
7026,2314737,23784
7027,15300272,11
7029,17765797,234
7030,15274217,174
7034,17312519,1
7035,7884305,10551
7036,1695172,33799
7037,7076153,20406
7038,5304124,967
7040,4509631,253
7042,8197137,69
7043,5292497,459
7045,13927448,9
7046,396033,2574
7048,14973743,1393
7049,1054154,4217
7050,15212042,1
7051,11686638,224
7052,11936135,6959
7056,10720723,3682
7057,8986975,21182
7058,16749280,222
7059,9448101,92
7062,7247560,238
7066,9778513,3730
7070,11937776,271
7071,11899711,1
7072,14712559,97
7073,10917185,302
7080,14535309,1687
7081,8172439,1
7082,8772215,101
7083,6682497,1
7084,9204594,1
7086,17788165,50
7087,1174588,194
7088,11345187,1
7089,9513040,155
7092,17524070,342
7093,15963311,197
7094,5030117,59
7095,13801789,697
7096,16751523,1
7097,17789635,1
7098,10150082,9
7099,4908847,1589
7100,17785521,31
7102,5521607,12524
7104,8398523,71
7105,12043904,1
7107,2787185,6401
7108,1837006,1964
7112,10766590,4771
7114,469935,125009
7115,2362254,1019
7116,7547712,678
7119,938694,14087
7121,16997045,21
7122,2421120,16
7123,15096319,81
7124,16672126,106
7125,10628712,11
7131,14178341,107
7132,6588512,438
7133,13837565,1
7134,17535828,34
7135,17428568,31
7136,17784680,36
7137,2786955,1285
7139,10245780,147
7140,6557808,480
7141,1533592,7002
7142,456692,415
7144,3245937,2151
7147,2207924,3937
7149,7353562,3245
7150,16589029,29
7154,2726543,1547
7156,7941188,16734
7157,9541415,1314
7158,11374827,26016
7160,2761575,28081
7161,669576,12503
7165,260313,6280
7166,7765630,302
7168,4845566,7461
7170,6089612,12338
7171,1715751,129
7177,1145666,31968
7179,10796945,66
7183,2602718,14560
7185,17356172,3
7186,17771880,26
7190,5836957,674
7191,17782137,50
7192,12671149,454
7193,17664230,266
7194,5483526,44769
7195,4207793,971
7196,6817835,11880
7198,2169965,616
7199,2177717,336
7200,131930,63039
7201,16223714,21
7204,10651182,340
7207,6848624,301
7209,9389205,1
7211,17581287,186
7214,12869226,451
7215,3690367,775
7217,1915893,25744
7218,6300340,281
7223,395910,56935
7224,17755707,722
7226,2932476,13513
7227,9212995,41
7228,13181186,1
7230,4434850,4601
7231,11873647,899
7232,7060976,729
7234,4919487,103
7237,2396488,507
7238,14394673,236
7240,750040,17311
7242,10846255,71
7244,8170215,454
7245,15394199,979
7246,17002774,21
7247,13843268,3638
7249,1695078,1598
7250,7136,40153
7251,2519635,3022
7252,10672178,90
7253,14013871,1
7254,13830677,2064
7256,2182349,8962
7257,9516034,19
7258,2137316,2453
7267,1513083,1151
7268,18274135,11
7269,11429846,29
7270,4346236,142
7276,2791638,143
7277,10917479,6957
7282,9042388,11
7283,17556172,2330
7284,5508087,168
7285,9986354,111
7286,9925060,221
7288,3956589,622
7289,10666587,245
7293,6899,86822
7295,5564903,279
7297,2471889,541
7298,10034094,89
7299,11275747,1
7300,2041077,5765
7301,6347779,307
7302,13163134,26
7304,585411,37315
7305,7522764,2309
7310,3817004,38232
7312,17689281,17
7314,9151274,1031
7317,16332641,794
7319,2283,15733
7322,12216762,355
7323,17235640,31
7325,16793736,328
7326,13397468,341
7327,14146687,649
7329,15120804,592
7330,17640928,1
7331,17548469,3
7333,3361462,2939
7336,13395230,2947
7337,11912476,491
7340,17762357,1
7342,11298974,438
7343,8408613,51
7347,5924271,177
7348,3363892,148
7349,11077258,1246
7350,4652668,593
7351,17959271,31
7355,9298395,1
7356,5385135,936
7357,8524713,155
7359,10650269,417
7360,11155207,1392
7361,15050200,129
7362,128165,182029
7363,17138322,1005
7364,12461473,329
7365,17750668,11
7366,8477792,2116
7369,11812230,146
7380,1288,384798
7381,14372759,789
7383,15183970,26
7386,8398549,14354
7387,10916348,9
7388,15568187,23
7390,10446480,60
7391,2422776,276020
7392,13245990,528
7397,10911678,126
7399,2055998,12178
7400,14771613,2231
7401,10707187,596
7402,114900,11045
7404,9471852,2243
7406,17752111,101
7408,15832431,565
7411,17098084,26
7412,5621055,1369
7414,11156131,3040
7416,10547476,58
7421,12889639,107
7422,3561607,2820
7425,3146818,1820
7426,10739750,83
7427,2812447,36
7428,15405352,772
7429,9345941,148
7430,14344959,450
7431,11927040,459
7432,12658480,175
7433,2109233,44084
7434,12088404,335
7436,6010343,2417
7440,5708566,2770
7442,6927748,7562
7443,13692658,400
7444,5157312,5
7445,12467290,26
7446,12378899,2637
7447,12194140,141
7449,10949514,166
7450,11741355,43
7451,10456935,41
7452,14352797,9
7453,8398878,21
7455,4423438,86
7456,12133434,5014
7457,17730273,85
7459,14072424,87
7461,16615682,141
7462,16435859,1161
7463,13946204,3076
7466,7221164,65
7471,5120049,9362
7472,13253555,76
7473,17656212,43
7474,16488173,84
7477,10052993,11
7479,4028977,1138
7480,12587464,26
7481,7023241,315
7482,18046425,11
7483,2519059,2575
7484,16022705,1
7492,12993568,167
7494,253154,678
7495,4141606,1517
7496,9880515,137
7497,17748970,28
7498,6299266,31
7499,105886,5938
7502,17748676,11
7503,6696730,503
7506,3666915,10363
7508,17779868,21
7509,17802796,1
7510,7244221,19
7511,6470513,870
7514,16299715,561
7515,13508,134753
7517,16914936,903
7518,17464962,98
7519,2685914,7184
7523,15488129,143
7527,12567622,297
7528,4478454,1129
7529,2991319,3554
7530,7125288,843
7532,6384776,1895
7534,16292720,19
7538,1364056,2448
7541,11975130,149
7542,8945451,36
7545,5585371,23250
7546,17922196,1
7547,10438648,547
7549,15007549,586
7550,14176855,84
7556,1938417,147
7557,9610998,126
7561,16729175,10664
7563,1040035,4000
7570,2300211,119
7575,14192024,91
7576,15535158,95
7580,1842273,2378
7581,74068,779
7582,2043780,1191
7583,7726899,93
7585,17709886,84
7587,7970242,59
7588,9626566,2422
7589,12413404,2681
7590,14840103,1
7591,14048442,116
7594,5264777,21
7595,12610324,1
7596,4776384,111
7597,18029214,1
7598,4258916,181
7599,1128632,3681
7600,16963188,11
7601,2587129,5252
7602,13143379,227
7603,3457771,1
7604,512507,17992
7605,11618127,156
7607,14313777,68
7608,10279907,188
7609,10802527,2779
7610,1731460,4445
7611,32352,3622
7612,10821123,148
7613,929227,629
7614,870834,1065
7615,17145156,16
7617,17667321,109
7620,5362038,46
7621,984299,1500
7622,5478854,363
7625,6160927,80
7626,9203110,8473
7627,14579185,196
7628,6897169,77
7629,4019836,1095
7637,11651826,116
7638,15551895,73
7639,40783,7393
7640,8939058,350
7641,14850639,27
7642,5625696,2046
7643,2013891,2650
7644,9138027,921
7645,3053677,511
7646,2154266,89
7648,17449022,1
7650,1843175,2155
7651,262683,34860
7652,12668764,1
7653,4432541,1653
7655,2110336,1060
7656,15603477,1521
7657,939860,531124
7658,14541336,145
7659,8616625,138
7663,17251879,46
7664,7893433,11
7665,17904761,21
7666,3846032,4034
7667,9840871,31
7668,1321917,27115
7669,8973809,637
7670,8302373,419
7673,2974951,6620
7676,17079652,1311
7677,17745104,21
7679,12338147,479
7680,12873164,179
7681,13161544,69
7683,15386678,21
7684,1627968,1316
7685,1405065,92909
7687,8506548,5090
7688,11380795,7442
7689,5185510,77
7692,12659721,1334
7693,7431984,205
7694,10095079,513
7696,9059577,1
7698,8708364,64812
7701,9572929,421
7702,17737690,1
7706,11261546,1187
7707,5527985,11429
7710,3411509,117
7711,2866150,698
7713,135114,4248
7715,9071288,762
7720,16094772,1
7721,16092363,112
7722,17721106,253
7730,997979,2761
7735,1030675,215027
7739,10497483,3581
7748,11306669,164
7751,16310679,3659
7752,13487475,81
7753,2965665,1340
7754,6774636,131
7755,1525684,1788
7756,17430192,11
7760,302139,67267
7761,3457761,6547
7762,15431847,592
7764,1729278,738
7767,4104396,103
7768,5102670,451
7769,9713264,33
7770,14915685,21
7771,10491012,156
7772,6332554,490
7773,10586234,103
7774,17588101,65
7775,14662179,1136
7776,17612982,41
7779,14757508,407
7781,6340496,6327
7782,12486498,91
7783,2549660,379
7784,1212401,9024
7785,16909544,126
7786,12959241,522
7789,17602965,229
7792,15059522,362
7793,14757226,882
7794,13271932,1
7795,17731271,31
7796,17421485,91
7797,17402536,21
7798,13627994,49
7799,17712814,55
7800,17352082,13
7801,17240662,151
7802,17565505,292
7803,7036419,8458
7804,1712135,14033
7806,15897202,2717
7807,17428701,11
7809,2126357,1898
7810,13628676,132
7812,5477298,87
7813,17180119,25
7814,569101,22253
7815,7052577,7
7816,3687902,569
7819,17728828,11
7820,17233545,783
7821,12965752,106
7822,1568881,735
7825,16043632,595
7826,11004559,1020
7827,13601391,511
7828,16467184,199
7829,11146387,33
7831,11017719,52
7832,3862378,25330
7833,2630668,2510
7834,832052,14041
7835,8532748,3518
7836,4107903,94
7837,17692107,279
7838,11941549,665
7839,11134720,129
7844,415016,20778
7845,12494138,114
7848,17725156,11
7850,16840768,23
7851,12082606,69
7852,8410083,1
7853,16844705,16
7858,15277198,11
7859,17749958,11
7866,17719754,101
7868,4694757,2412
7871,7586306,15
7874,231125,3963
7875,17175441,1156
7876,11171286,3488
7881,12684596,113
7883,16558721,73
7884,818326,10760
7885,9152092,21
7886,17578181,149
7887,12738750,9755
7888,2113425,1648
7889,13910236,586
7891,17773861,1
7896,3213754,175
7897,8479387,3137
7898,9840637,71025
7902,10472082,401
7903,2412846,13004
7904,17167312,2500
7906,6221024,5148
7910,15045637,86
7911,17257172,1
7914,14392629,26
7917,628748,458
7918,15075210,111
7919,17532482,444
7920,12421130,457
7921,16659214,108
7922,8723748,1155
7923,3776201,406
7925,3938386,1158
7928,12840372,418
7932,4214920,396
7935,3857579,121
7936,12814623,1424
7937,10494346,61
7938,7977005,1316
7939,18692740,11
7940,15043819,31
7941,17732989,21
7942,1056613,1009
7943,13813303,91
7944,8913512,47
7945,6661231,67
7946,16268028,69
7947,5743288,20961
7948,7956882,89
7949,6868543,6210
7950,17398063,1337
7954,7573057,11
7955,17484663,417
7956,17511733,134
7958,13090146,675
7959,290339,15345
7960,5400548,16447
7961,17857543,1
7962,5405415,1472
7963,10030693,1501
7966,12299000,40309
7967,11521081,604
7970,3955765,95
7971,2864740,57034
7977,2992504,9
7979,9104966,68
7980,17830191,9
7981,17873745,1
7982,17905184,11
7983,5257311,71
7984,10854326,11
7985,1535830,878
7986,4383625,452
7987,14463543,36
7988,6045817,1346
7990,17693526,57
7991,17709613,1
7992,16209796,73
7994,4659530,1739
7995,7868781,1102
7999,6578424,658
8000,12034976,168
8001,9102277,106
8002,18330396,1
8003,1613126,11
8004,3080848,2907
8005,11450642,114
8008,16882147,7
8009,13019202,51
8010,16305807,96
8011,14491361,11
8012,17936033,13
8013,5361964,6610
8014,13356266,98
8015,892256,57411
8017,17715739,21
8018,17635987,624
8019,1177962,503
8020,13243085,1034
8021,11192234,31
8022,14524298,67
8023,12959959,53
8024,6318705,617
8025,17609141,11
8026,12064319,446
8029,6837272,113
8032,4818540,1941
8033,7623856,10309
8034,1322268,14233
8036,17706204,37
8037,12819009,141
8040,15968787,302
8042,4808122,17894
8044,53341,77150
8045,2279473,429
8047,14838540,2550
8048,17676984,433
8050,13334778,197
8051,1571593,809
8052,16949866,1
8053,15192858,196
8054,17701622,1
8055,15289533,53
8056,13435130,89
8057,15198634,30
8058,11724014,1138
8061,16704549,385
8062,11442461,247
8063,11333199,11
8064,1211879,1068
8065,7968203,712
8066,14160477,1470
8067,11044542,5217
8069,9537253,58
8070,17699897,116
8072,14789918,1
8073,13705979,3260
8074,11749988,61
8075,17502309,1
8076,9716398,101
8077,956779,5140
8083,206403,213588
8084,13369693,26
8085,12871147,53
8089,15192750,21
8092,17556306,87
8093,2761985,1993
8095,8041683,1
8096,57719,11612
8097,592355,8842
8099,2689806,156
8100,13546426,3558
8101,8392648,1105
8103,12343998,2530
8110,1779477,14189
8111,4926165,711
8113,3466206,383
8115,1639453,1312
8117,14763713,21
8129,3890632,51529
8130,1336229,166
8132,1424877,21414
8133,1058671,5706
8134,5430556,49
8136,14247589,457
8137,2294734,428
8138,17710631,21
8139,1496528,1205
8140,8515291,614
8141,5578108,220
8142,8840041,151
8143,14365002,9
8144,11672565,31
8145,17712615,24
8146,14207556,535
8148,10310273,1436
8149,1788851,4936
8151,12248747,43
8152,13072879,21
8153,17831076,21
8154,8260430,1
8155,17497509,101
8156,7403271,101
8157,18418596,21
8158,16627608,1
8160,330315,489999
8161,2302032,7122
8165,7373144,677
8168,17717038,182
8169,12623836,11
8170,17963798,11
8171,4684459,135
8172,18186575,36
8173,14586271,31
8174,13285496,43
8175,18117851,1
8176,5271360,998
8177,341994,481463
8178,368105,3159
8179,3883774,116
8180,3641812,10217
8182,2089675,31859
8183,9944706,1
8184,10933598,2207
8185,15931309,171
8186,7980733,321
8187,3487579,3033
8188,2345158,4927
8189,3783693,8969
8190,14771738,29
8191,13326937,1
8192,10104841,21
